3266,"EUBOEA (AEGEAN ISLAND)",38.5236036,23.8584737
3267,"College Point (NYC)",40.786395,-73.8389657
3268,"CALIFORNIA, TRIP TO",36.778261,-119.4179324
3269,"WAYCROSS (GA)",31.2135511,-82.3540178
3270,"Crystal City (Va)",38.855419,-77.0521289
3271,"AMOS, QUE",null,null
3272,"EVRY (FRANCE)",48.629828,2.441782
3273,"MUKONO (UGANDA)",0.3548655,32.7520139
3274,"HARWICH (ENG)",51.934731,1.260297
3275,"IMPERIAL IRRIGATION DIST, CAL",32.8479786,-115.5670035
3276,"BOLIVAR, MO",37.6144838,-93.4104749
3277,"ROOSEVELT, (THEODORE) MEMORIAL PARK (OYSTER BAY, LI)",40.8760461,-73.5360535
3278,"VALLEY FORGE PARK (PA)",40.09898510000001,-75.4690966
3279,"EMPIRE STATE BUILDING",40.7484405,-73.98566439999999
3280,"CHITTISINGHPORA (INDIA)",33.7304038,75.2435307
3281,"FIRST LUTH CH, WATERBURY, CONN",41.5581525,-73.0514965
3282,"(MANAGUA) ESTRELLA DE MANAGUA",12.1149926,-86.2361744
3283,"BRADLEY BEACH (N J)",40.2023354,-74.0120814
3284,"TESLIC (BOSNIA)",44.6063199,17.8595342
3285,"LEBANON, NH",43.6422934,-72.2517569
3286,"LITTLE MISSOURI RIVER",33.8084387,-92.900165
3287,"HOLLYWOOD MOTION PICTURE AND TELEVISION MUSEUM",null,null
3288,"GREENWICH LIBRARY (CONN)",41.0287889,-73.6293944
3289,"BARNEGAT LIGHT (NJ)",39.7576202,-74.1062466
3290,"VIRGIN ISLANDS OF THE U S",18.335765,-64.896335
3291,"AMITYVILLE, L I",40.6789893,-73.4170673
3292,"RICHMONDTOWN RESTORATION (STATEN ISLAND, NY)",40.5673546,-74.1342726
3293,"GAINESVILLE (N Y) METHODIST CH",42.6542217,-78.13363799999999
3294,"HALEYVILLE, ALA.",34.226488,-87.6214133
3295,"PECONIC RIVER PARK, NY",40.91580159999999,-72.6612585
3296,"BUCYRUS, OHIO",40.8083909,-82.97546489999999
3297,"Princeville (NC)",35.8896013,-77.5321936
3298,"MONTEREY COUNTY (CALIF)",36.3136201,-121.3541631
3299,"ELEVENTH AVE.",40.7452495,-74.0081585
3300,"NEWCASTLE COUNTY, DELAWARE",39.5392979,-75.667356
3301,"BUCHAREST (RUMANIA)",44.4267674,26.1025384
3302,"CALDAS, DEPARTMENT OF",5.29826,-75.2479061
3303,"KENNEDY, ROBERT F, STADIUM (WASHINGTON, DC)",38.9071923,-77.0368707
3304,"MIAMI ARENA",25.7616798,-80.1917902
3305,"FTELEY AV, BRONX, N Y CITY",40.8291981,-73.8715268
3306,"HSINGKING, MANCHUKUO",43.8160199,125.32357
3307,"MILLION-DOLLAR HWY",37.9152704,-107.7004968
3308,"KANO, NIGERIA",12.0021794,8.591956099999999
3309,"BOWERY, NYC",40.725257,-73.9903489
3310,"SAO PAULO O ESTADO DE",-23.5557714,-46.6395571
3311,"CARR FORK",null,null
3312,"BEAUNE",47.02603000000001,4.840004
3313,"SATURNALIA",null,null
3314,"MASTER, PRESBYTERIAN CHURCH OF THE (MANHATTAN)",null,null
3315,"SAN FERNANDO (CALIF)",34.2819461,-118.4389719
3316,"CAMEMBERT, CHEESE",null,null
3317,"Lower East Side (New York)",40.715033,-73.9842724
3318,"DIGBY, NS",44.6215286,-65.757553
3319,"Muskrat Falls (Canada)",53.2458355,-60.77278380000001
3320,"OLD TENT EVANGEL OF N Y C",40.7127753,-74.0059728
3321,"SOUTHERN MEXICO",23.634501,-102.552784
3322,"Little Falls (NJ)",40.8690101,-74.20822860000001
3323,"INNSBRUCK",47.2692124,11.4041024
3324,"YONG BYON (NORTH KOREA)",39.8046117,125.7892927
3325,"MONZA, ITALY",45.5845001,9.2744485
3326,"HEMPSTEAD TPK",40.7244361,-73.532706
3327,"SALVADOR",13.794185,-88.89653
3328,"BABY???ON, VICINITY OF",null,null
3329,"GRAMAT (FRANCE)",44.779271,1.723469
3330,"AFRICA (DEPENDENT TERRITORIES)",-8.783195,34.508523
3331,"NEWS",null,null
3332,"Goreme (Turkey)",38.643056,34.828889
3333,"NORTH WALES, VA (HISTORIC ESTATE)",38.6761843,-77.8187452
3334,"EGYPTIAN STATUE",null,null
3335,"LAMONT (WYO)",42.2159645,-107.4723719
3336,"WILLIAMSON COUNTY",30.7591685,-97.69822719999999
3337,"RUCKER PARK (NYC)",40.8291747,-73.9361266
3338,"BELNORD (NYC APARTMENT HOUSE)",40.788121,-73.9757588
3339,"Rockland (Me)",44.1036914,-69.1089293
3340,"MUSEUM, MONTCLAIR (N J) ART",40.8259007,-74.2090053
3341,"SOUTH NORWALK, VICINITY OF",41.0937079,-73.41873029999999
3342,"RIVER THAMES (ENG)",51.57448430000298,-0.6092532116909238
3343,"Liverpool (England)",53.4083714,-2.9915726
3344,"FULTONVILLE (NY)",42.9478514,-74.3704128
3345,"ARIZONA",34.0489281,-111.0937311
3346,"WAKEMAN MEMORIAL, SOUTHPORT, CONN",41.1473137,-73.3003986
3347,"ST JOHN THE DIVINE, CATH OF, N Y C",40.8038356,-73.9618754
3348,"GRAMONT, DUKE OF",null,null
3349,"READING (PA) MUNIC",40.3356483,-75.9268747
3350,"FLEMINGTON (N J) AGR FAIR",40.5123258,-74.85933179999999
3351,"Shibar (Afghanistan)",34.9745352,68.1908375
3352,"GROOM (TEX)",35.2036602,-101.1068215
3353,"WILLIAMETTE RIVER",44.83792062297171,-122.9361871335427
3354,"ST JAMES P E CH (MANHATTAN)",54.3776591,18.6073164
3355,"LEONARDTOWN (MD)",38.291238,-76.63579419999999
3356,"DENALI STATE PARK (ALASKA)",62.7513889,-150.04
3357,"HARRIMAN, N Y",41.30842699999999,-74.1445899
3358,"SEBRING, FLA",27.495592,-81.440907
3359,"ADEN, PROTECTORATE OF",null,null
3360,"GILROY, FRANK D",null,null
3361,"Freedom (Wyo)",42.9825783,-111.0437503
3362,"Tiwi Islands",-11.6968879,130.8778586
3363,"FORT MEYERS (FLA)",26.640628,-81.8723084
3364,"CLIFTON FORGE, VA",37.816239,-79.8244947
3365,"Coolidge (Ariz)",32.977839,-111.517624
3366,"DALTON (MASS)",42.4736959,-73.1662138
3367,"Sort (Spain)",42.43785039999999,1.0873551
3368,"CAHOKIA, ILL",38.5708849,-90.1901113
3369,"OTTAWA (CANADA)",45.4215296,-75.69719309999999
3370,"PRINCETON, VICINITY OF",null,null
3371,"COMPIEGNE, PALACE OF",49.41781599999999,2.826145
3372,"Montague",42.5355277,-72.5353437
3373,"ST NICHOLAS, RUSSIAN CATH OF, N Y C",40.7882611,-73.9540639
3374,"JEFFERSON",null,null
3375,"QUEENS CROSSING (NYC APARTMENT HOUSE)",40.76076390000001,-73.8297472
3376,"WILLIE CREEK (AUSTRALIA)",-28.9066233,136.3387188
3377,"FT MYERS, FLA",26.640628,-81.8723084
3378,"HUNTINGTON HARBOR, L I",33.7211288,-118.0642292
3379,"COHANSEY RIVER",39.41225762904334,-75.30329351426253
3380,"ROOSEVELT, (FRANKLIN D) MEMORIAL PARK (GA)",33.82225950000001,-84.4133272
3381,"NISKAYUNA (NY)",42.8000049,-73.89144069999999
3382,"MONTE VISTA",37.5791696,-106.1480842
3383,"NATL AIRPORT (WASHINGTON)",38.851242,-77.04023149999999
3384,"FRENCH RIVIERA",43.2547731,6.637857700000001
3385,"WEST HAVEN, CONN.",41.2705484,-72.9469711
3386,"FRANCE, PARIS (FRANCE)",48.856614,2.3522219
3387,"POCAHONTAS COUNTY",38.3101706,-80.0087746
3388,"STEPNEY, ENGLAND",51.5222254,-0.0491574
3389,"Sparta (Tenn)",35.9258985,-85.46414209999999
3390,"CANAL POINTE (NJ DEVELOPMENT)",40.3217877,-74.6556584
3391,"DETMOLD, PETER, PARK (NYC)",40.7127753,-74.0059728
3392,"ATHERTON (CALIF)",37.4613272,-122.197743
3393,"HARBIN, MANCHURIA",45.7567307,126.6424173
3394,"LAURENTIAN MOUNTAINS (QUEBEC)",47.32,-70.83
3395,"ST EDWARD",41.486099,-81.7844683
3396,"Stoke-on-Trent (England)",53.0033369,-2.1827408
3397,"GREENPORT, L. I.",41.1034326,-72.3592501
3398,"WALPOLE, MASS",42.1470851,-71.2517835
3399,"TANGIER, INTERNATL ZONE OF",35.7594651,-5.833954299999999
3400,"BRONX VALLEY",40.8447819,-73.8648268
3401,"LINCOLN (RHODE ISLAND)",41.9110123,-71.4418101
3402,"SANT'AGATA SUI DUE GOLFI (ITALY)",40.6056513,14.3740169
3403,"SANDYCOVE (IRELAND)",53.28592570000001,-6.1155301
3404,"MADISON BARRACKS",43.9517988,-76.1134063
3405,"ST ALBANS, ENG",51.752725,-0.339436
3406,"ROCKFORD (MINN)",45.0872861,-93.74150929999999
3407,"NEWARK, N J, MUSEUM",40.735657,-74.1723667
3408,"SALISBURY, MD.",38.3606736,-75.5993692
3409,"KAKADU NATIONAL PARK (AUSTRALIA)",-13.0922931,132.3937658
3410,"Fort Drum (NY)",44.05804819999999,-75.7487779
3411,"Los Alamos (New Mexico)",35.8800364,-106.3031138
3412,"Dasht-e-Archi (Afghanistan)",37.1228583,69.1581192
3413,"Babylon (NY)",40.6956552,-73.3256753
3414,"Middlefield",41.4619986,-81.0737079
3415,"SMUGGLER'S NOTCH (VT)",44.5553294,-72.79567899999999
3416,"INTERSTATE 80",40.7268561,-98.6700277
3417,"TILLARY ST, BKLYN",40.6961605,-73.9858665
3418,"GRACE LUTHERAN CHURCH (BRONX)",40.8447819,-73.8648268
3419,"FISHERY (LONG BEACH ISLAND, NJ)",39.641727,-74.1885825
3420,"WINTER HAVEN, FLA",28.0222435,-81.7328567
3421,"HUNTINGTON, L I",40.8681539,-73.425676
3422,"PINE GROVE",1.318385,103.7750935
3423,"SANTA CLAUS, INDIANA",38.1200538,-86.9141607
3424,"SPRING GROVE, PA, POST",39.8745436,-76.8658078
3425,"GREEN COUNTY FAIRGROUNDS (PA)",41.2033216,-77.1945247
3426,"FORT NELSON (BC)",58.8050174,-122.697236
3427,"THRUWAY (NYS) BRIDGE (PROPOSED)",42.9585979,-76.9087202
3428,"PURDY STATION, N Y",41.32555800000001,-73.65902690000001
3429,"TUMACACOBI NATL MONUMENT (ARIZ)",31.5728119,-111.0479171
3430,"INNISBROOK (TARPON SPRINGS, FLA)",28.1116817,-82.75621249999999
3431,"MATTERHORN (MT)",45.9765738,7.6584519
3432,"KAPUSKASING, ONT",49.38026800000001,-82.40012899999999
3433,"MISSISSIPPI DELTA",32.3546679,-89.3985283
3434,"WALLOPS ISLAND (VA)",37.8815432,-75.437386
3435,"Crown Heights North (Brooklyn, NY)",40.6694022,-73.9422324
3436,"BARNWELL (CALIF)",35.293045,-115.2358186
3437,"North Bend (Wash)",47.4956579,-121.7867775
3438,"ISSAQUENA COUNTY, MISS",32.8494351,-91.02032240000001
3439,"LONGWOOD (NYC)",40.8248438,-73.8915875
3440,"SHATT AL ARAB (WATERWAY)",30.85112056648534,47.5965945301357
3441,"Chivilcoy (Argentina)",-34.8969795,-60.0190731
3442,"SANTA MARIA DELLE GRAZIE CHURCH (MILAN)",45.465963,9.170962099999999
3443,"BAY VIEW (MICH)",45.3871322,-84.92712689999999
3444,"POMONA, N J",39.4665221,-74.54823929999999
3445,"PANAMA-PACIFIC EXPOSITION",null,null
3446,"Naco (Ariz)",31.3353801,-109.9481297
3447,"SALINAS",36.6777372,-121.6555013
3448,"Harvey",null,null
3449,"SHREWSBURY, N J",40.3295547,-74.0615285
3450,"STARKE",null,null
3451,"PEARL RIVER WILDLIFE MANAGEMENT AREA (LOUISIANA)",30.3085456,-89.6722171
3452,"ST LAWRENCE-FRANKLIN DIST",null,null
3453,"GARDINERS ISLAND",41.0944371,-72.1001434
3454,"NEW JERSEYNEW JERSEY",40.0583238,-74.4056612
3455,"Moore",35.3395079,-97.48670279999999
3456,"MOSCOW (OHIO)",38.8570117,-84.2291017
3457,"KURUKSHETRA (INDIA)",29.9695121,76.878282
3458,"ANNAPOLIS ROYAL, NS",44.742226,-65.515822
3459,"PORT TAMPA (FLA)",27.8603907,-82.53211189999999
3460,"QUEENSBURY, MARQUIS OF",null,null
3461,"La Paz (Mexico)",24.1426408,-110.3127531
3462,"FLUSHING BAY AND CREEK",40.7790513,-73.8566087
3463,"JAPAN-SALVADOR",36.204824,138.252924
3464,"SUKAGALIH (INDONESIA)",-6.8865894,107.5875009
3465,"DELHI, N Y",42.27814009999999,-74.91599459999999
3466,"Mount Fuji (Japan)",35.3606255,138.7273634
3467,"MASTIC, L I",40.8020431,-72.84093589999999
3468,"BUTARE (RWANDA)",-1.940278,29.873888
3469,"LA TURBALLE (FRANCE)",47.348472,-2.511759
3470,"Polynesia",-16.8395019,-148.3716902
3471,"ILE DE LA CITE (PARIS)",48.8548825,2.3474928
3472,"Dover Plains (NY)",41.74120509999999,-73.5765151
3473,"LEICESTER, MASS",42.245926,-71.90868429999999
3474,"Rafah (Gaza Strip)",31.29677999999999,34.243482
3475,"KENSETT (ARK)",35.2317522,-91.66763569999999
3476,"HAMMELS-ROCKAWAY HOUSES (QUEENS)",40.5879465,-73.80808689999999
3477,"CHINATOWN (PHILADELPHIA)",39.9552054,-75.1542776
3478,"TOMKINS COVE (NY)",41.2568277,-73.9834462
3479,"ARDEN ST, BRONX",40.8629383,-73.9277731
3480,"PASSAIC CO, N J",41.1231647,-74.35874729999999
3481,"NASSAU COUNTY, N Y",40.6546145,-73.55941279999999
3482,"TEMPELHOF (BERLIN)",52.4694927,13.3855997
3483,"Central Park West (NY)",40.7810966,-73.9724054
3484,"ONLEY",37.6909641,-75.71604049999999
3485,"ELKINS, WEST VIRGINIA",38.92593970000001,-79.8467349
3486,"Santa Fe (NM)",35.6869752,-105.937799
3487,"WOODRIDGE, N J",40.8456555,-74.0879195
3488,"ST FINBAR'S R C CH, BKLYN",40.6040755,-74.0039869
3489,"FINSBURY PARK (LONDON)",51.56457839999999,-0.1047257
3490,"CAUCACUS",43.5851814,45
3491,"LINCOLNSHIRE (ILL)",42.1900249,-87.9084039
3492,"CHUSCAL (COLOMBIA)",6.175709899999999,-75.15307
3493,"WATERLOO (IOWA)",42.492786,-92.34257749999999
3494,"KHAO I DANG (THAILAND)",15.870032,100.992541
3495,"PELVOZH (RUSSIA)",66.2361028,66.6235823
3496,"BELLEFONTAINE (OHIO)",40.3611643,-83.7596557
3497,"CORFU MINING",39.6242621,19.9216777
3498,"YARDVILLE",40.1812212,-74.6643248
3499,"Cheshire",53.23263439999999,-2.6103157
3500,"CALIFORNIA - ANNIV OF '65 RIOTS MARKED",36.778261,-119.4179324
3501,"EAST 18TH ST",40.6183283,-73.9571888
3502,"HIRAM (OHIO)",41.3125552,-81.1437098
3503,"SEASIDE PARK",39.9267852,-74.0770806
3504,"MARYLAND - 3 NATL STATES RIGHTS PARTY OFFICIALS GET JAIL TERMS IN CONNECTION WITH BALTIMORE RIOTS, JULY",39.2903848,-76.6121893
3505,"SPANISH FORK CITY, UTAH",40.114955,-111.654923
3506,"WYMAN PK, BALTIMORE",39.3308703,-76.6275527
3507,"ST ANSELM'S R C CH",null,null
3508,"IVREA (ITALY)",45.4672764,7.8800589
3509,"RHEIN-MAIN AIR BASE (WEST GER)",null,null
3510,"COLLEGE HILL, OHIO",39.19853630000001,-84.5484275
3511,"CADMAN MEMORIAL CONGREGATIONAL CHURCH (BKLYN)",40.6877778,-73.9683333
3512,"Belize",17.189877,-88.49765
3513,"SILVES (BRAZIL)",-2.8367985,-58.2129974
3514,"HULL, MASS",42.3020647,-70.9078346
3515,"MOUNT SOUTHINGTON (CONN)",41.5821139,-72.9248905
3516,"Wesley Chapel (Fla)",28.1983135,-82.3304509
3517,"SOMOLILAND",9.411743399999999,46.8252838
3518,"LIBERTA",45.052063,9.7028
3519,"JACOB RIIS HOUSES (NYC)",40.7244444,-73.9747222
3520,"DEBRE ZEIT (ETHIOPIA)",8.7346496,39.0085346
3521,"GREAT BRITIAN",53.8337367,-2.4290148
3522,"GARDINERS ISLAND (NY)",41.0944371,-72.1001434
3523,"AMERICAN MUSEUM OF ATOMIC ENERGY (OAK RIDGE, TENN)",36.0103561,-84.26964490000002
3524,"MAGADAN PROVINCE (USSR)",59.55943970000001,150.8127537
3525,"BIRD ESTATE (UPPER BROOKVILLE, NY)",40.8387103,-73.5651256
3526,"MUSCONETCONG MT TUNNEL",40.6584341,-75.0096155
3527,"ARMERO (COLOMBIA)",4.96462,-74.90489
3528,"TONGMUCHONG (CHINA)",25.0205299,98.49096999999999
3529,"BOSTON COMMON",42.3550897,-71.0657256
3530,"NEW YORK CITYNEW YORK CITYNEW YORK CITYNEW YORK CITY",40.7127753,-74.0059728
3531,"KONSTANZ (GERMANY)",47.6779808,9.1736741
3532,"WHITNEY MUSEUM (NYC)",40.7395877,-74.0088629
3533,"ROS MUC (IRELAND)",53.3419323,-9.6152746
3534,"WEST 171ST ST",40.8416882,-73.9355357
3535,"ST PAUL THE APOSTLE, R C CH OF",null,null
3536,"AUDUBON",null,null
3537,"Colmar (France)",48.0793589,7.358511999999999
3538,"EGG HARBOR, VICINITY OF",45.0463807,-87.2970502
3539,"TULLY, ALICE, HALL (NYC)",40.7737028,-73.9826405
3540,"WEST MEMPHIS, ARK",35.1464797,-90.1845388
3541,"KAZANA (CONGO)",null,null
3542,"BOSSIER PARISH (LA)",32.7551322,-93.66232389999999
3543,"SCHUYLERVILLE",43.1000755,-73.5817825
3544,"NATIONAL WATER GATE",null,null
3545,"Maumee (Ohio)",41.5628294,-83.65382439999999
3546,"PORT-AU-PRINCE",18.594395,-72.3074326
3547,"BAKA AL-SHARKIA (WEST BANK)",30.7326622,31.7195459
3548,"HEMPSTEAD HOUSE (SANDS POINT, NY)",40.8632628,-73.7007284
3549,"NEWCASTLE, DUKE OF (1693-1768)",null,null
3550,"CARRARA (ITALY)",44.0793245,10.097677
3551,"MOHAWK TRAIL STATE FOREST (MASS)",42.636497,-72.93562399999999
3552,"ST LUCIE RIVER (FLA)",27.1694938,-80.1858788
3553,"CORONA PARK (NYC)",40.7400275,-73.8406953
3554,"SEA-ORAMA MUSEUM (CLEARWATER, FLA)",27.9658533,-82.8001026
3555,"PURDYS (NY)",41.32584170000001,-73.65468539999999
3556,"BURGENLAND",47.15371649999999,16.2688797
3557,"GLASSPORT, PA",40.3247918,-79.8922712
3558,"Lombok (Indonesia)",-8.650979,116.3249438
3559,"POINT LOMA",32.70003,-117.2466838
3560,"ROCKDALE (TEXAS)",30.6554759,-97.00137439999999
3561,"AJANTA (INDIA)",39.7011111,-84.1244444
3562,"WANAQUE APARTMENTS (NYC)",41.0381525,-74.2940378
3563,"ELMIRA, N Y",42.0897965,-76.8077338
3564,"BOUAKE (IVORY COAST)",7.690466,-5.0390536
3565,"SHETLAND ISLANDS (GB)",60.5296507,-1.2659408
3566,"HAZARD",null,null
3567,"SUFFOLK AND BERKSHIRE, EARL OF",40.9848784,-72.61511689999999
3568,"10 DOWNING ST",51.5033998,-0.1277265
3569,"MIONO",-6.112444,38.4077
3570,"EXCELSIOR SPRINGS (MD)",39.3391712,-94.22605589999999
3571,"TRUST FEED (SOUTH AFRICA)",-29.399697,30.5423015
3572,"RAMMULOTSI (SOUTH AFRICA)",-27.1886944,26.9528629
3573,"CLINTON (MASS)",42.41676349999999,-71.68290809999999
3574,"FLOYD HARBOR (NY) (PROPOSED NAME)",43.2994285,-74.21793260000001
3575,"MANCHESTER (DUKE OF)",null,null
3576,"COBLENZ",50.3569429,7.5889959
3577,"SILVERADO MUSEUM (ST HELENA, CALIF)",38.5076744,-122.4696974
3578,"TSHWANE (SOUTH AFRICA)",-25.6051205,28.3929417
3579,"WEST CHESTER (PA)",39.9606643,-75.6054882
3580,"Dryden (NY)",42.4909053,-76.2971553
3581,"Frankford",40.0167478,-75.08372260000002
3582,"LESLIE",null,null
3583,"TRAVERS ISLAND",40.8873219,-73.78763289999999
3584,"SHEEPSHEAD BAY VELODROME",40.5953955,-73.94575379999999
3585,"TARLAC PROVINCE (PHILIPPINES)",15.4470354,120.469642
3586,"ST CATHERINE'S ROMAN CATHOLIC CHURCH (SEASIDE PK, NJ)",39.9267852,-74.0770806
3587,"VICKERY (OHIO)",41.3819969,-82.93491329999999
3588,"OKEANSKAYA (USSR)",43.2350027,132.0070942
3589,"GREAT NECK ESTATES, N Y",40.7870459,-73.73679829999999
3590,"SOLIHULL (ENG)",52.411811,-1.77761
3591,"MORAVIAN CH, WINSTON-SALEM, N C",36.0615505,-80.2205144
3592,"Turtle Bay (Manhattan, NY)",40.7571432,-73.9718815
3593,"LASSEN VOLCANIC NATL PK",40.49766,-121.4206552
3594,"GREEN VALLEY (ARIZ)",31.8542511,-110.9937019
3595,"VANCOUVER MEMORIAL MONUMENT (KENTUCKY)",45.6280277,-122.673865
3596,"EASTERN U S AND CANADA",56.130366,-106.346771
3597,"Garden State Parkway (NJ)",39.9826801,-74.2135719
3598,"PRINCE RUPERT (BRITISH COLUMBIA)",54.3150367,-130.3208187
3599,"THOMPSON ST, 11",40.7224224,-74.0049014
3600,"HAGEN, UTA",null,null
3601,"CONEY ISLAND (NY)",40.5755438,-73.9707016
3602,"DANVILLE, VIRGINIA",36.5859718,-79.39502279999999
3603,"MUSEUM OF ART, TOLEDO, OHIO",41.6583273,-83.55932519999999
3604,"ELLINGTON AIRPORT (CONN)",41.9230232,-72.4554824
3605,"FORT PECK DAM (MONTANA)",48.0027953,-106.4161472
3606,"LORAINE COUNTY, OHIO",41.4116881,-82.12783999999999
3607,"WHITE RIVER JUNCTION (VT)",43.6489596,-72.3192579
3608,"VITRY (FRANCE)",48.792001,2.39851
3609,"DUNCANNON",40.3981415,-77.0230334
3610,"CHOLUTECA (HONDURAS)",13.3198572,-87.1622344
3611,"EGER (HUNGARY)",47.9025348,20.3772284
3612,"BADAKSHAN PROVINCE (AFGHANISTAN)",36.7347725,70.81199529999999
3613,"Bowman Avenue Dam (Rye Brook, NY)",41.0034867,-73.6877153
3614,"LAWRENCE COUNTY (ARK)",35.9969735,-91.13530200000001
3615,"LAS HUERTAS (MEXICO)",19.96895,-99.54572999999999
3616,"Byram (Conn)",41.0042642,-73.65373850000002
3617,"NEWYORK STATE",43.2994285,-74.21793260000001
3618,"MITCHEL FIELD (NASSAU COUNTY, NY)",40.7238895,-73.5984261
3619,"RETIRO PK, MADRID",40.4152606,-3.6844995
3620,"MUSEUM, WISBECH (CAMBRIDGESHIRE, ENG)",52.666317,0.158797
3621,"ELORA UNITED CH (ONTARIO, CAN)",43.683715,-80.43054269999999
3622,"BEACH CHANNEL DRIVE (QUEENS)",40.5885234,-73.8173535
3623,"CORAOPOLIS",40.5184013,-80.1667247
3624,"BOOTLEGGING MUSEUM",null,null
3625,"LAKE MORAINE (CANADA)",51.3217416,-116.1860049
3626,"VISTA (CALIF)",33.2000368,-117.2425355
3627,"SUBURBAN N Y",40.8359804,-73.8914163
3628,"WINONA",44.0553908,-91.6663523
3629,"JUIGNAC (FRANCE)",45.37770099999999,0.16335
3630,"Phil Campbell (Ala)",34.3509298,-87.706418
3631,"CHINA VILLAGE",null,null
3632,"MURAVLENKO (RUSSIA)",63.793478,74.525728
3633,"DENVER POST",null,null
3634,"MARYLAND - WHITES CLASH WITH NEGROES IN BALTIMORE",39.2903848,-76.6121893
3635,"South Beach (Miami Beach, Fla)",25.7826123,-80.1340772
3636,"Barron (Wis)",45.4013471,-91.8490626
3637,"YORKTOWN, VIRGINIA, SESQUICENTENNIAL",37.2387556,-76.5096731
3638,"PUERTO BARRIOS",15.6969984,-88.5855064
3639,"New City (NY)",41.1475954,-73.989306
3640,"HAMPTON (MANSION)",39.4163289,-76.58763189999999
3641,"BOONE COUNTY (ARK)",36.3118662,-93.0175712
3642,"BERKSHIRE COUNTY, MASS",42.311782,-73.1821623
3643,"GRANDVIEW",39.5926885,-104.7468148
3644,"Chanhassen (Minn)",44.86196450000001,-93.53231029999999
3645,"BURGUETE (SPAIN)",42.99046680000001,-1.3354746
3646,"Bor (South Sudan)",6.2132663,31.5655424
3647,"RANCHO PALOS VERDES (CALIF)",33.7444613,-118.3870173
3648,"SECAUCUS, N. J.",40.7895453,-74.05652979999999
3649,"Lake Wales (Fla)",27.9014133,-81.58590989999999
3650,"JEREZ (SPAIN)",36.6850064,-6.126074399999999
3651,"LINDENHURST, L. I.",40.68676670000001,-73.3734547
3652,"WINCHESTER (ENG)",51.059771,-1.310142
3653,"West Long Branch (NJ)",40.2903891,-74.0176381
3654,"VAN VOORHEES PARK (NYC)",40.6898662,-73.99994459999999
3655,"UNIONPORT (NYC)",40.83034079999999,-73.8506737
3656,"YAFIA (ISRAEL)",32.695002,35.28201
3657,"NEWMANSTOWN (PA)",40.3495367,-76.2132824
3658,"CANNES, FRANCE",43.552847,7.017369
3659,"WASHINGTON LAKE",47.7510741,-120.7401386
3660,"CAULDWELL AV, BRONX, N Y",40.820109,-73.9081893
3661,"NAI SOI (THAILAND)",19.3808704,97.8753689
3662,"ESSEX (MONT)",48.2780178,-113.6126035
3663,"ARTHUR KILL (NYC)",40.5003836,-74.2584787
3664,"HARTFORD CONN",41.7658043,-72.6733723
3665,"TRINITY LUTH CHURCH, STONE ARABIA, N Y",42.9415883,-74.5558658
3666,"LEE COUNTY (NC)",35.4693744,-79.1548533
3667,"TRINIDAD, B W I",null,null
3668,"IMPERIAL IRRIGATION DISTRICT OF CAL",32.8479786,-115.5670035
3669,"CALVARY BAPTIST CH, N Y C",40.7685437,-73.9651879
3670,"FORT DU PONT, DEL.",39.57310409999999,-75.58112369999999
3671,"Stinson Beach (Calif)",37.9004816,-122.6444263
3672,"Trump International Golf Links (Scotland)",null,null
3673,"KENNEDY, JOHN F, MEMORIAL FEDERAL BUILDING (BOSTON)",42.2062581,-71.0048829
3674,"CROSS BAY CAUSEWAY",null,null
3675,"PORT IVORY (STATEN ISLAND)",40.6409366,-74.1801442
3676,"FIRE ISLAND STATE PARK (NYS)",40.64759970000001,-73.1459474
3677,"WAUKEGAN, ILL",42.3636331,-87.84479379999999
3678,"MISSISSIPPI - SETTLEMENT REACHED IN FED AID TO LOCAL ANTIPOVERTY AGENCY",32.3546679,-89.3985283
3679,"CHRIST CH (ALEXANDRIA, VA)",38.8057878,-77.04700700000001
3680,"HARTVILLE (OHIO)",40.9636685,-81.3312195
3681,"Helotes (Texas)",29.5611837,-98.6802212
3682,"GLOVESVILLE (NY)",43.0528506,-74.3437467
3683,"PUERTO SANDINO (NICARAGUA)",12.1972071,-86.75797870000001
3684,"DENTON",33.2148412,-97.13306829999999
3685,"METROPOLITAN MUSEUM OF ART, N. Y. C.",40.7127753,-74.0059728
3686,"MILK RIVER",48.6129472882307,-109.6277166955162
3687,"OKLA",35.0077519,-97.092877
3688,"Grand Rapids",42.9633599,-85.6680863
3689,"Maricopa County (Ariz)",33.2917968,-112.4291464
3690,"HOLLYWOOD MUSEUM",34.10108719999999,-118.3383918
3691,"FARIBAULT",44.2949636,-93.268827
3692,"FIFTH AVE, N Y C",40.7744146,-73.9656177
3693,"SAN JUAN RIVER, TERRITORY OF",37.00484438521539,-109.2504173778033
3694,"CHARLEMAGNE TOWER, TOURS",37.8076251,-122.413781
3695,"NEWPORT CITY (PROPOSED) (JERSEY CITY, NJ)",40.72902879999999,-74.0344188
3696,"NEW YORK STATE CAPITOL",42.652772,-73.7572388
3697,"WEST WILDWOOD, N J",39.0023352,-74.82433429999999
3698,"BOULDER (MONT)",46.2365947,-112.1208336
3699,"MILES HEIGHTS, OHIO",40.4172871,-82.90712300000001
3700,"MOHANSIC, LAKE",41.2777351,-73.8088221
3701,"RICHMOND, KY.",37.7478572,-84.2946539
3702,"Chester Township (NJ)",40.7652883,-74.69858909999999
